"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"9/15/2024 6 p.m. PDT",986,965,473,-513
SCL,"9/15/2024 7 p.m. PDT",1019,976,768,-251
SCL,"9/15/2024 8 p.m. PDT",1019,988,749,-270
SCL,"9/15/2024 9 p.m. PDT",986,983,489,-497
SCL,"9/15/2024 10 p.m. PDT",989,941,416,-573
SCL,"9/15/2024 11 p.m. PDT",923,879,253,-670
SCL,"9/16/2024 12 a.m. PDT",854,816,248,-606
SCL,"9/16/2024 1 a.m. PDT",805,775,184,-621
SCL,"9/16/2024 2 a.m. PDT",771,743,101,-670
SCL,"9/16/2024 3 a.m. PDT",760,729,96,-664
SCL,"9/16/2024 4 a.m. PDT",756,728,100,-656
SCL,"9/16/2024 5 a.m. PDT",774,747,124,-650
SCL,"9/16/2024 6 a.m. PDT",836,808,229,-607
SCL,"9/16/2024 7 a.m. PDT",939,914,425,-514
SCL,"9/16/2024 8 a.m. PDT",1009,987,516,-493
SCL,"9/16/2024 9 a.m. PDT",1013,1000,522,-491
SCL,"9/16/2024 10 a.m. PDT",1057,1006,481,-576
SCL,"9/16/2024 11 a.m. PDT",1073,1008,482,-591
SCL,"9/16/2024 12 p.m. PDT",1056,1014,475,-581
SCL,"9/16/2024 1 p.m. PDT",1015,1020,479,-536
SCL,"9/16/2024 2 p.m. PDT",1040,1021,475,-565
SCL,"9/16/2024 3 p.m. PDT",1006,1016,474,-532
SCL,"9/16/2024 4 p.m. PDT",1054,1023,527,-527
SCL,"9/16/2024 5 p.m. PDT",1060,1041,588,-472
SCL,"9/16/2024 6 p.m. PDT",1079,1050,629,-450
SCL,"9/16/2024 7 p.m. PDT",1075,1034,644,-431
SCL,"9/16/2024 8 p.m. PDT",1063,1023,623,-440
SCL,"9/16/2024 9 p.m. PDT",1063,1010,693,-370
SCL,"9/16/2024 10 p.m. PDT",998,959,636,-362
SCL,"9/16/2024 11 p.m. PDT",930,891,366,-564
SCL,"9/17/2024 12 a.m. PDT",853,820,222,-631
SCL,"9/17/2024 1 a.m. PDT",807,771,147,-660
SCL,"9/17/2024 2 a.m. PDT",772,741,138,-634
SCL,"9/17/2024 3 a.m. PDT",753,723,139,-614
SCL,"9/17/2024 4 a.m. PDT",747,721,139,-608
SCL,"9/17/2024 5 a.m. PDT",760,741,142,-618
SCL,"9/17/2024 6 a.m. PDT",821,802,154,-667
SCL,"9/17/2024 7 a.m. PDT",924,910,394,-530
SCL,"9/17/2024 8 a.m. PDT",976,988,241,-735
SCL,"9/17/2024 9 a.m. PDT",1048,1010,242,-806
SCL,"9/17/2024 10 a.m. PDT",1061,1019,221,-840
SCL,"9/17/2024 11 a.m. PDT",1041,1022,222,-819
SCL,"9/17/2024 12 p.m. PDT",1068,1025,231,-837
SCL,"9/17/2024 1 p.m. PDT",1060,1028,231,-829
SCL,"9/17/2024 2 p.m. PDT",1060,1029,222,-838
SCL,"9/17/2024 3 p.m. PDT",1050,1020,207,-843
SCL,"9/17/2024 4 p.m. PDT",1038,1017,224,-814
SCL,"9/17/2024 5 p.m. PDT",1051,1028,372,-679
SCL,"9/17/2024 6 p.m. PDT",1056,1038,472,-584
SCL,"9/17/2024 7 p.m. PDT",1057,1032,505,-552
SCL,"9/17/2024 8 p.m. PDT",1070,1042,459,-611
SCL,"9/17/2024 9 p.m. PDT",1058,1027,562,-496
SCL,"9/17/2024 10 p.m. PDT",1007,977,560,-447
SCL,"9/17/2024 11 p.m. PDT",936,906,279,-657
SCL,"9/18/2024 12 a.m. PDT",868,835,205,-663
SCL,"9/18/2024 1 a.m. PDT",813,780,147,-666
SCL,"9/18/2024 2 a.m. PDT",784,743,141,-643
SCL,"9/18/2024 3 a.m. PDT",711,726,147,-564
SCL,"9/18/2024 4 a.m. PDT",704,721,142,-562
SCL,"9/18/2024 5 a.m. PDT",712,738,140,-572
SCL,"9/18/2024 6 a.m. PDT",779,795,145,-634
SCL,"9/18/2024 7 a.m. PDT",879,895,441,-438
SCL,"9/18/2024 8 a.m. PDT",966,972,299,-667
SCL,"9/18/2024 9 a.m. PDT",1008,1000,276,-732
SCL,"9/18/2024 10 a.m. PDT",1025,1011,199,-826
SCL,"9/18/2024 11 a.m. PDT",1022,1018,210,-812
SCL,"9/18/2024 12 p.m. PDT",1024,1021,206,-818
SCL,"9/18/2024 1 p.m. PDT",1026,1025,273,-753
SCL,"9/18/2024 2 p.m. PDT",1021,1030,284,-737
SCL,"9/18/2024 3 p.m. PDT",1014,1029,338,-676
