BA Code,Timestamp (Hour Ending),Demand (MWh)
SCL,2/9/2025 12 p.m. PST,1408.0
SCL,2/9/2025 1 p.m. PST,1417.0
SCL,2/9/2025 2 p.m. PST,1426.0
SCL,2/9/2025 3 p.m. PST,1428.0
SCL,2/9/2025 4 p.m. PST,1419.0
SCL,2/9/2025 5 p.m. PST,1418.0
SCL,2/9/2025 6 p.m. PST,1470.0
SCL,2/9/2025 7 p.m. PST,1496.0
SCL,2/9/2025 8 p.m. PST,1486.0
SCL,2/9/2025 9 p.m. PST,1495.0
SCL,2/9/2025 10 p.m. PST,1442.0
SCL,2/9/2025 11 p.m. PST,1356.0
SCL,2/10/2025 12 a.m. PST,1276.0
SCL,2/10/2025 1 a.m. PST,1239.0
SCL,2/10/2025 2 a.m. PST,1226.0
SCL,2/10/2025 3 a.m. PST,1213.0
SCL,2/10/2025 4 a.m. PST,1228.0
SCL,2/10/2025 5 a.m. PST,1276.0
SCL,2/10/2025 6 a.m. PST,1382.0
SCL,2/10/2025 7 a.m. PST,1534.0
SCL,2/10/2025 8 a.m. PST,1641.0
SCL,2/10/2025 9 a.m. PST,1652.0
SCL,2/10/2025 10 a.m. PST,1651.0
SCL,2/10/2025 11 a.m. PST,1645.0
SCL,2/10/2025 12 p.m. PST,1627.0
SCL,2/10/2025 1 p.m. PST,1604.0
SCL,2/10/2025 2 p.m. PST,1542.0
SCL,2/10/2025 3 p.m. PST,1514.0
SCL,2/10/2025 4 p.m. PST,1488.0
SCL,2/10/2025 5 p.m. PST,1555.0
SCL,2/10/2025 6 p.m. PST,1657.0
SCL,2/10/2025 7 p.m. PST,1708.0
SCL,2/10/2025 8 p.m. PST,1667.0
SCL,2/10/2025 9 p.m. PST,1657.0
SCL,2/10/2025 10 p.m. PST,1580.0
SCL,2/10/2025 11 p.m. PST,1478.0
SCL,2/11/2025 12 a.m. PST,1393.0
SCL,2/11/2025 1 a.m. PST,1344.0
SCL,2/11/2025 2 a.m. PST,1316.0
SCL,2/11/2025 3 a.m. PST,1312.0
SCL,2/11/2025 4 a.m. PST,1335.0
SCL,2/11/2025 5 a.m. PST,1395.0
SCL,2/11/2025 6 a.m. PST,1517.0
SCL,2/11/2025 7 a.m. PST,1681.0
SCL,2/11/2025 8 a.m. PST,1816.0
SCL,2/11/2025 9 a.m. PST,1816.0
SCL,2/11/2025 10 a.m. PST,1730.0
SCL,2/11/2025 11 a.m. PST,1667.0
SCL,2/11/2025 12 p.m. PST,1636.0
SCL,2/11/2025 1 p.m. PST,1597.0
SCL,2/11/2025 2 p.m. PST,1551.0
SCL,2/11/2025 3 p.m. PST,1525.0
SCL,2/11/2025 4 p.m. PST,1521.0
SCL,2/11/2025 5 p.m. PST,1569.0
SCL,2/11/2025 6 p.m. PST,1616.0
SCL,2/11/2025 7 p.m. PST,1667.0
SCL,2/11/2025 8 p.m. PST,1657.0
SCL,2/11/2025 9 p.m. PST,1630.0
SCL,2/11/2025 10 p.m. PST,1569.0
SCL,2/11/2025 11 p.m. PST,1469.0
SCL,2/12/2025 12 a.m. PST,1316.0
SCL,2/12/2025 1 a.m. PST,1382.0
SCL,2/12/2025 2 a.m. PST,1357.0
SCL,2/12/2025 3 a.m. PST,1358.0
SCL,2/12/2025 4 a.m. PST,1368.0
SCL,2/12/2025 5 a.m. PST,1383.0
SCL,2/12/2025 6 a.m. PST,1494.0
SCL,2/12/2025 7 a.m. PST,1660.0
SCL,2/12/2025 8 a.m. PST,1773.0
SCL,2/12/2025 9 a.m. PST,1758.0
SCL,2/12/2025 10 a.m. PST,1695.0
SCL,2/12/2025 11 a.m. PST,1617.0
SCL,2/12/2025 12 p.m. PST,1553.0
SCL,2/12/2025 1 p.m. PST,1501.0
SCL,2/12/2025 2 p.m. PST,1454.0
SCL,2/12/2025 3 p.m. PST,1409.0
SCL,2/12/2025 4 p.m. PST,1407.0
SCL,2/12/2025 5 p.m. PST,1445.0
SCL,2/12/2025 6 p.m. PST,1536.0
SCL,2/12/2025 7 p.m. PST,1578.0
SCL,2/12/2025 8 p.m. PST,1573.0
SCL,2/12/2025 9 p.m. PST,1558.0
SCL,2/12/2025 10 p.m. PST,1497.0
SCL,2/12/2025 11 p.m. PST,1404.0
SCL,2/13/2025 12 a.m. PST,1314.0
SCL,2/13/2025 1 a.m. PST,1268.0
SCL,2/13/2025 2 a.m. PST,1235.0
SCL,2/13/2025 3 a.m. PST,1234.0
SCL,2/13/2025 4 a.m. PST,1248.0
SCL,2/13/2025 5 a.m. PST,1299.0
SCL,2/13/2025 6 a.m. PST,1401.0
SCL,2/13/2025 7 a.m. PST,1558.0
SCL,2/13/2025 8 a.m. PST,1673.0
SCL,2/13/2025 9 a.m. PST,1670.0
SCL,2/13/2025 10 a.m. PST,1639.0
SCL,2/13/2025 11 a.m. PST,1609.0
SCL,2/13/2025 12 p.m. PST,1586.0
SCL,2/13/2025 1 p.m. PST,1577.0
SCL,2/13/2025 2 p.m. PST,1582.0
SCL,2/13/2025 3 p.m. PST,1576.0
SCL,2/13/2025 4 p.m. PST,1590.0
SCL,2/13/2025 5 p.m. PST,1613.0
SCL,2/13/2025 6 p.m. PST,1656.0
SCL,2/13/2025 7 p.m. PST,1657.0
SCL,2/13/2025 8 p.m. PST,1617.0
SCL,2/13/2025 9 p.m. PST,1573.0
SCL,2/13/2025 10 p.m. PST,1481.0
SCL,2/13/2025 11 p.m. PST,1380.0
SCL,2/14/2025 12 a.m. PST,1286.0
SCL,2/14/2025 1 a.m. PST,1229.0
SCL,2/14/2025 2 a.m. PST,1188.0
SCL,2/14/2025 3 a.m. PST,1169.0
SCL,2/14/2025 4 a.m. PST,1180.0
SCL,2/14/2025 5 a.m. PST,1225.0
SCL,2/14/2025 6 a.m. PST,1321.0
SCL,2/14/2025 7 a.m. PST,1459.0
SCL,2/14/2025 8 a.m. PST,1571.0
SCL,2/14/2025 9 a.m. PST,1613.0
SCL,2/14/2025 10 a.m. PST,1645.0
SCL,2/14/2025 11 a.m. PST,1619.0
SCL,2/14/2025 12 p.m. PST,1605.0
SCL,2/14/2025 1 p.m. PST,1597.0
SCL,2/14/2025 2 p.m. PST,1561.0
SCL,2/14/2025 3 p.m. PST,1536.0
SCL,2/14/2025 4 p.m. PST,1537.0
SCL,2/14/2025 5 p.m. PST,1534.0
SCL,2/14/2025 6 p.m. PST,1590.0
SCL,2/14/2025 7 p.m. PST,1576.0
SCL,2/14/2025 8 p.m. PST,1514.0
SCL,2/14/2025 9 p.m. PST,1423.0
SCL,2/14/2025 10 p.m. PST,1388.0
SCL,2/14/2025 11 p.m. PST,1328.0
SCL,2/15/2025 12 a.m. PST,1255.0
SCL,2/15/2025 1 a.m. PST,1176.0
SCL,2/15/2025 2 a.m. PST,1141.0
SCL,2/15/2025 3 a.m. PST,1132.0
SCL,2/15/2025 4 a.m. PST,1113.0
SCL,2/15/2025 5 a.m. PST,1124.0
SCL,2/15/2025 6 a.m. PST,1166.0
SCL,2/15/2025 7 a.m. PST,1223.0
SCL,2/15/2025 8 a.m. PST,1292.0
SCL,2/15/2025 9 a.m. PST,1352.0
SCL,2/15/2025 10 a.m. PST,1396.0
SCL,2/15/2025 11 a.m. PST,1399.0
SCL,2/15/2025 12 p.m. PST,1411.0
SCL,2/15/2025 1 p.m. PST,1394.0
SCL,2/15/2025 2 p.m. PST,1382.0
SCL,2/15/2025 3 p.m. PST,1379.0
SCL,2/15/2025 4 p.m. PST,1386.0
SCL,2/15/2025 5 p.m. PST,1387.0
SCL,2/15/2025 6 p.m. PST,1414.0
SCL,2/15/2025 7 p.m. PST,1417.0
SCL,2/15/2025 8 p.m. PST,1410.0
SCL,2/15/2025 9 p.m. PST,1360.0
SCL,2/15/2025 10 p.m. PST,1327.0
SCL,2/15/2025 11 p.m. PST,1256.0
SCL,2/16/2025 12 a.m. PST,1201.0
SCL,2/16/2025 1 a.m. PST,1152.0
SCL,2/16/2025 2 a.m. PST,1111.0
SCL,2/16/2025 3 a.m. PST,1094.0
SCL,2/16/2025 4 a.m. PST,1085.0
SCL,2/16/2025 5 a.m. PST,1085.0
SCL,2/16/2025 6 a.m. PST,1115.0
SCL,2/16/2025 7 a.m. PST,1172.0
SCL,2/16/2025 8 a.m. PST,1219.0
SCL,2/16/2025 9 a.m. PST,1253.0
SCL,2/16/2025 10 a.m. PST,1313.0
SCL,2/16/2025 11 a.m. PST,1339.0
SCL,2/16/2025 12 p.m. PST,1332.0
SCL,2/16/2025 1 p.m. PST,1323.0
SCL,2/16/2025 2 p.m. PST,1288.0
SCL,2/16/2025 3 p.m. PST,1259.0
SCL,2/16/2025 4 p.m. PST,1271.0
SCL,2/16/2025 5 p.m. PST,1301.0
SCL,2/16/2025 6 p.m. PST,1341.0
SCL,2/16/2025 7 p.m. PST,1361.0
SCL,2/16/2025 8 p.m. PST,1345.0
SCL,2/16/2025 9 p.m. PST,1309.0
SCL,2/16/2025 10 p.m. PST,1245.0
SCL,2/16/2025 11 p.m. PST,1182.0
SCL,2/17/2025 12 a.m. PST,1132.0
SCL,2/17/2025 1 a.m. PST,1081.0
SCL,2/17/2025 2 a.m. PST,1056.0
SCL,2/17/2025 3 a.m. PST,1044.0
SCL,2/17/2025 4 a.m. PST,1047.0
SCL,2/17/2025 5 a.m. PST,1088.0
SCL,2/17/2025 6 a.m. PST,1168.0
SCL,2/17/2025 7 a.m. PST,1261.0
SCL,2/17/2025 8 a.m. PST,1327.0
SCL,2/17/2025 9 a.m. PST,1368.0
SCL,2/17/2025 10 a.m. PST,1398.0
SCL,2/17/2025 11 a.m. PST,1408.0
SCL,2/17/2025 12 p.m. PST,1404.0
SCL,2/17/2025 1 p.m. PST,1386.0
SCL,2/17/2025 2 p.m. PST,1358.0
SCL,2/17/2025 3 p.m. PST,1345.0
SCL,2/17/2025 4 p.m. PST,1353.0
SCL,2/17/2025 5 p.m. PST,1367.0
SCL,2/17/2025 6 p.m. PST,1403.0
SCL,2/17/2025 7 p.m. PST,1407.0
SCL,2/17/2025 8 p.m. PST,1375.0
SCL,2/17/2025 9 p.m. PST,1326.0
SCL,2/17/2025 10 p.m. PST,1261.0
SCL,2/17/2025 11 p.m. PST,1185.0
SCL,2/18/2025 12 a.m. PST,1112.0
SCL,2/18/2025 1 a.m. PST,1062.0
SCL,2/18/2025 2 a.m. PST,1026.0
SCL,2/18/2025 3 a.m. PST,1008.0
SCL,2/18/2025 4 a.m. PST,1020.0
SCL,2/18/2025 5 a.m. PST,1055.0
SCL,2/18/2025 6 a.m. PST,1150.0
SCL,2/18/2025 7 a.m. PST,1278.0
SCL,2/18/2025 8 a.m. PST,1361.0
SCL,2/18/2025 9 a.m. PST,1389.0
SCL,2/18/2025 10 a.m. PST,1379.0
SCL,2/18/2025 11 a.m. PST,1352.0
SCL,2/18/2025 12 p.m. PST,1295.0
SCL,2/18/2025 1 p.m. PST,1288.0
SCL,2/18/2025 2 p.m. PST,1273.0
SCL,2/18/2025 3 p.m. PST,1246.0
SCL,2/18/2025 4 p.m. PST,1239.0
SCL,2/18/2025 5 p.m. PST,1264.0
SCL,2/18/2025 6 p.m. PST,1329.0
SCL,2/18/2025 7 p.m. PST,1331.0
SCL,2/18/2025 8 p.m. PST,1311.0
SCL,2/18/2025 9 p.m. PST,1271.0
SCL,2/18/2025 10 p.m. PST,1224.0
SCL,2/18/2025 11 p.m. PST,1149.0
SCL,2/19/2025 12 a.m. PST,1069.0
SCL,2/19/2025 1 a.m. PST,1020.0
SCL,2/19/2025 2 a.m. PST,975.0
SCL,2/19/2025 3 a.m. PST,927.0
SCL,2/19/2025 4 a.m. PST,930.0
SCL,2/19/2025 5 a.m. PST,970.0
SCL,2/19/2025 6 a.m. PST,1068.0
SCL,2/19/2025 7 a.m. PST,1197.0
SCL,2/19/2025 8 a.m. PST,1292.0
SCL,2/19/2025 9 a.m. PST,1322.0
SCL,2/19/2025 10 a.m. PST,1322.0
SCL,2/19/2025 11 a.m. PST,1310.0
SCL,2/19/2025 12 p.m. PST,1284.0
SCL,2/19/2025 1 p.m. PST,1274.0
SCL,2/19/2025 2 p.m. PST,1232.0
SCL,2/19/2025 3 p.m. PST,1200.0
SCL,2/19/2025 4 p.m. PST,1214.0
SCL,2/19/2025 5 p.m. PST,1269.0
SCL,2/19/2025 6 p.m. PST,1313.0
SCL,2/19/2025 7 p.m. PST,1332.0
SCL,2/19/2025 8 p.m. PST,1306.0
SCL,2/19/2025 9 p.m. PST,1271.0
SCL,2/19/2025 10 p.m. PST,1210.0
SCL,2/19/2025 11 p.m. PST,1134.0
SCL,2/20/2025 12 a.m. PST,1057.0
SCL,2/20/2025 1 a.m. PST,999.0
SCL,2/20/2025 2 a.m. PST,962.0
SCL,2/20/2025 3 a.m. PST,948.0
SCL,2/20/2025 4 a.m. PST,953.0
SCL,2/20/2025 5 a.m. PST,996.0
SCL,2/20/2025 6 a.m. PST,1098.0
SCL,2/20/2025 7 a.m. PST,1231.0
SCL,2/20/2025 8 a.m. PST,1324.0
SCL,2/20/2025 9 a.m. PST,1332.0
SCL,2/20/2025 10 a.m. PST,1329.0
SCL,2/20/2025 11 a.m. PST,1290.0
SCL,2/20/2025 12 p.m. PST,1280.0
SCL,2/20/2025 1 p.m. PST,1270.0
SCL,2/20/2025 2 p.m. PST,1272.0
SCL,2/20/2025 3 p.m. PST,1252.0
SCL,2/20/2025 4 p.m. PST,1256.0
SCL,2/20/2025 5 p.m. PST,1272.0
SCL,2/20/2025 6 p.m. PST,1312.0
SCL,2/20/2025 7 p.m. PST,1314.0
SCL,2/20/2025 8 p.m. PST,1292.0
SCL,2/20/2025 9 p.m. PST,1250.0
SCL,2/20/2025 10 p.m. PST,1199.0
SCL,2/20/2025 11 p.m. PST,1125.0
SCL,2/21/2025 12 a.m. PST,1053.0
SCL,2/21/2025 1 a.m. PST,1000.0
SCL,2/21/2025 2 a.m. PST,974.0
SCL,2/21/2025 3 a.m. PST,951.0
SCL,2/21/2025 4 a.m. PST,960.0
SCL,2/21/2025 5 a.m. PST,996.0
SCL,2/21/2025 6 a.m. PST,1091.0
SCL,2/21/2025 7 a.m. PST,1211.0
SCL,2/21/2025 8 a.m. PST,1294.0
SCL,2/21/2025 9 a.m. PST,1331.0
SCL,2/21/2025 10 a.m. PST,1341.0
SCL,2/21/2025 11 a.m. PST,1350.0
SCL,2/21/2025 12 p.m. PST,1350.0
SCL,2/21/2025 1 p.m. PST,1335.0
SCL,2/21/2025 2 p.m. PST,1343.0
SCL,2/21/2025 3 p.m. PST,1339.0
SCL,2/21/2025 4 p.m. PST,1329.0
SCL,2/21/2025 5 p.m. PST,1360.0
SCL,2/21/2025 6 p.m. PST,1381.0
SCL,2/21/2025 7 p.m. PST,1361.0
SCL,2/21/2025 8 p.m. PST,1326.0
SCL,2/21/2025 9 p.m. PST,1287.0
SCL,2/21/2025 10 p.m. PST,1227.0
SCL,2/21/2025 11 p.m. PST,1163.0
SCL,2/22/2025 12 a.m. PST,1094.0
SCL,2/22/2025 1 a.m. PST,1029.0
SCL,2/22/2025 2 a.m. PST,990.0
SCL,2/22/2025 3 a.m. PST,972.0
SCL,2/22/2025 4 a.m. PST,951.0
SCL,2/22/2025 5 a.m. PST,963.0
SCL,2/22/2025 6 a.m. PST,999.0
SCL,2/22/2025 7 a.m. PST,1055.0
SCL,2/22/2025 8 a.m. PST,1107.0
SCL,2/22/2025 9 a.m. PST,1170.0
SCL,2/22/2025 10 a.m. PST,1202.0
SCL,2/22/2025 11 a.m. PST,1228.0
SCL,2/22/2025 12 p.m. PST,1238.0
SCL,2/22/2025 1 p.m. PST,1222.0
SCL,2/22/2025 2 p.m. PST,1188.0
SCL,2/22/2025 3 p.m. PST,1214.0
SCL,2/22/2025 4 p.m. PST,1233.0
SCL,2/22/2025 5 p.m. PST,1261.0
SCL,2/22/2025 6 p.m. PST,1285.0
SCL,2/22/2025 7 p.m. PST,1284.0
SCL,2/22/2025 8 p.m. PST,1247.0
SCL,2/22/2025 9 p.m. PST,1214.0
SCL,2/22/2025 10 p.m. PST,1161.0
SCL,2/22/2025 11 p.m. PST,1087.0
SCL,2/23/2025 12 a.m. PST,1060.0
SCL,2/23/2025 1 a.m. PST,996.0
SCL,2/23/2025 2 a.m. PST,965.0
SCL,2/23/2025 3 a.m. PST,943.0
SCL,2/23/2025 4 a.m. PST,932.0
SCL,2/23/2025 5 a.m. PST,910.0
SCL,2/23/2025 6 a.m. PST,954.0
SCL,2/23/2025 7 a.m. PST,1003.0
SCL,2/23/2025 8 a.m. PST,1049.0
SCL,2/23/2025 9 a.m. PST,1106.0
SCL,2/23/2025 10 a.m. PST,1104.0
SCL,2/23/2025 11 a.m. PST,1184.0
SCL,2/23/2025 12 p.m. PST,1198.0
SCL,2/23/2025 1 p.m. PST,1216.0
SCL,2/23/2025 2 p.m. PST,1214.0
SCL,2/23/2025 3 p.m. PST,1238.0
SCL,2/23/2025 4 p.m. PST,1243.0
SCL,2/23/2025 5 p.m. PST,1252.0
SCL,2/23/2025 6 p.m. PST,1260.0
SCL,2/23/2025 7 p.m. PST,1308.0
SCL,2/23/2025 8 p.m. PST,1285.0
SCL,2/23/2025 9 p.m. PST,1282.0
SCL,2/23/2025 10 p.m. PST,1231.0
SCL,2/23/2025 11 p.m. PST,1152.0
SCL,2/24/2025 12 a.m. PST,1079.0
SCL,2/24/2025 1 a.m. PST,1010.0
SCL,2/24/2025 2 a.m. PST,973.0
SCL,2/24/2025 3 a.m. PST,957.0
SCL,2/24/2025 4 a.m. PST,959.0
SCL,2/24/2025 5 a.m. PST,1008.0
SCL,2/24/2025 6 a.m. PST,1116.0
SCL,2/24/2025 7 a.m. PST,1259.0
SCL,2/24/2025 8 a.m. PST,1353.0
SCL,2/24/2025 9 a.m. PST,1367.0
SCL,2/24/2025 10 a.m. PST,1333.0
SCL,2/24/2025 11 a.m. PST,1325.0
SCL,2/24/2025 12 p.m. PST,1377.0
SCL,2/24/2025 1 p.m. PST,1387.0
SCL,2/24/2025 2 p.m. PST,1390.0
SCL,2/24/2025 3 p.m. PST,1356.0
SCL,2/24/2025 4 p.m. PST,1330.0
SCL,2/24/2025 5 p.m. PST,1338.0
SCL,2/24/2025 6 p.m. PST,1369.0
SCL,2/24/2025 7 p.m. PST,1380.0
SCL,2/24/2025 8 p.m. PST,1351.0
SCL,2/24/2025 9 p.m. PST,1320.0
SCL,2/24/2025 10 p.m. PST,1247.0
SCL,2/24/2025 11 p.m. PST,1167.0
SCL,2/25/2025 12 a.m. PST,1082.0
SCL,2/25/2025 1 a.m. PST,1025.0
SCL,2/25/2025 2 a.m. PST,992.0
SCL,2/25/2025 3 a.m. PST,980.0
SCL,2/25/2025 4 a.m. PST,972.0
SCL,2/25/2025 5 a.m. PST,1022.0
SCL,2/25/2025 6 a.m. PST,1108.0
SCL,2/25/2025 7 a.m. PST,1230.0
SCL,2/25/2025 8 a.m. PST,1364.0
SCL,2/25/2025 9 a.m. PST,1398.0
SCL,2/25/2025 10 a.m. PST,1399.0
SCL,2/25/2025 11 a.m. PST,1408.0
SCL,2/25/2025 12 p.m. PST,1393.0
SCL,2/25/2025 1 p.m. PST,1351.0
SCL,2/25/2025 2 p.m. PST,1305.0
SCL,2/25/2025 3 p.m. PST,1298.0
SCL,2/25/2025 4 p.m. PST,1268.0
SCL,2/25/2025 5 p.m. PST,1298.0
SCL,2/25/2025 6 p.m. PST,1360.0
SCL,2/25/2025 7 p.m. PST,1399.0
SCL,2/25/2025 8 p.m. PST,1381.0
SCL,2/25/2025 9 p.m. PST,1342.0
SCL,2/25/2025 10 p.m. PST,1280.0
SCL,2/25/2025 11 p.m. PST,1193.0
SCL,2/26/2025 12 a.m. PST,1123.0
SCL,2/26/2025 1 a.m. PST,1066.0
SCL,2/26/2025 2 a.m. PST,1026.0
SCL,2/26/2025 3 a.m. PST,987.0
SCL,2/26/2025 4 a.m. PST,977.0
SCL,2/26/2025 5 a.m. PST,1033.0
SCL,2/26/2025 6 a.m. PST,1136.0
SCL,2/26/2025 7 a.m. PST,1301.0
SCL,2/26/2025 8 a.m. PST,1399.0
SCL,2/26/2025 9 a.m. PST,1376.0
SCL,2/26/2025 10 a.m. PST,1297.0
SCL,2/26/2025 11 a.m. PST,1288.0
SCL,2/26/2025 12 p.m. PST,1229.0
SCL,2/26/2025 1 p.m. PST,1179.0
SCL,2/26/2025 2 p.m. PST,1169.0
SCL,2/26/2025 3 p.m. PST,1161.0
SCL,2/26/2025 4 p.m. PST,1153.0
SCL,2/26/2025 5 p.m. PST,1156.0
SCL,2/26/2025 6 p.m. PST,1202.0
SCL,2/26/2025 7 p.m. PST,1244.0
SCL,2/26/2025 8 p.m. PST,1237.0
SCL,2/26/2025 9 p.m. PST,1210.0
SCL,2/26/2025 10 p.m. PST,1157.0
SCL,2/26/2025 11 p.m. PST,1080.0
SCL,2/27/2025 12 a.m. PST,1006.0
SCL,2/27/2025 1 a.m. PST,951.0
SCL,2/27/2025 2 a.m. PST,921.0
SCL,2/27/2025 3 a.m. PST,900.0
SCL,2/27/2025 4 a.m. PST,919.0
SCL,2/27/2025 5 a.m. PST,958.0
SCL,2/27/2025 6 a.m. PST,1066.0
SCL,2/27/2025 7 a.m. PST,1209.0
SCL,2/27/2025 8 a.m. PST,1305.0
SCL,2/27/2025 9 a.m. PST,1280.0
SCL,2/27/2025 10 a.m. PST,1215.0
SCL,2/27/2025 11 a.m. PST,1170.0
SCL,2/27/2025 12 p.m. PST,1143.0
SCL,2/27/2025 1 p.m. PST,1117.0
SCL,2/27/2025 2 p.m. PST,1107.0
SCL,2/27/2025 3 p.m. PST,1084.0
SCL,2/27/2025 4 p.m. PST,1074.0
SCL,2/27/2025 5 p.m. PST,1088.0
SCL,2/27/2025 6 p.m. PST,1118.0
SCL,2/27/2025 7 p.m. PST,1153.0
SCL,2/27/2025 8 p.m. PST,1153.0
SCL,2/27/2025 9 p.m. PST,1137.0
SCL,2/27/2025 10 p.m. PST,1092.0
SCL,2/27/2025 11 p.m. PST,1027.0
SCL,2/28/2025 12 a.m. PST,958.0
SCL,2/28/2025 1 a.m. PST,907.0
SCL,2/28/2025 2 a.m. PST,879.0
SCL,2/28/2025 3 a.m. PST,864.0
SCL,2/28/2025 4 a.m. PST,870.0
SCL,2/28/2025 5 a.m. PST,909.0
SCL,2/28/2025 6 a.m. PST,1003.0
SCL,2/28/2025 7 a.m. PST,1149.0
SCL,2/28/2025 8 a.m. PST,1246.0
SCL,2/28/2025 9 a.m. PST,1245.0
SCL,2/28/2025 10 a.m. PST,1228.0
SCL,2/28/2025 11 a.m. PST,1213.0
SCL,2/28/2025 12 p.m. PST,1197.0
SCL,2/28/2025 1 p.m. PST,1179.0
SCL,2/28/2025 2 p.m. PST,1151.0
SCL,2/28/2025 3 p.m. PST,1125.0
SCL,2/28/2025 4 p.m. PST,1123.0
SCL,2/28/2025 5 p.m. PST,1110.0
SCL,2/28/2025 6 p.m. PST,1164.0
SCL,2/28/2025 7 p.m. PST,1196.0
SCL,2/28/2025 8 p.m. PST,1181.0
SCL,2/28/2025 9 p.m. PST,1165.0
SCL,2/28/2025 10 p.m. PST,1118.0
SCL,2/28/2025 11 p.m. PST,1046.0
SCL,3/1/2025 12 a.m. PST,1001.0
SCL,3/1/2025 1 a.m. PST,957.0
SCL,3/1/2025 2 a.m. PST,941.0
SCL,3/1/2025 3 a.m. PST,929.0
SCL,3/1/2025 4 a.m. PST,919.0
SCL,3/1/2025 5 a.m. PST,920.0
SCL,3/1/2025 6 a.m. PST,982.0
SCL,3/1/2025 7 a.m. PST,1049.0
SCL,3/1/2025 8 a.m. PST,1106.0
SCL,3/1/2025 9 a.m. PST,1175.0
SCL,3/1/2025 10 a.m. PST,1189.0
SCL,3/1/2025 11 a.m. PST,1119.0
SCL,3/1/2025 12 p.m. PST,1086.0
SCL,3/1/2025 1 p.m. PST,1095.0
SCL,3/1/2025 2 p.m. PST,1066.0
SCL,3/1/2025 3 p.m. PST,1059.0
SCL,3/1/2025 4 p.m. PST,1047.0
SCL,3/1/2025 5 p.m. PST,1084.0
SCL,3/1/2025 6 p.m. PST,1127.0
SCL,3/1/2025 7 p.m. PST,1161.0
SCL,3/1/2025 8 p.m. PST,1150.0
SCL,3/1/2025 9 p.m. PST,1137.0
SCL,3/1/2025 10 p.m. PST,1103.0
SCL,3/1/2025 11 p.m. PST,1046.0
SCL,3/2/2025 12 a.m. PST,1013.0
SCL,3/2/2025 1 a.m. PST,962.0
SCL,3/2/2025 2 a.m. PST,929.0
SCL,3/2/2025 3 a.m. PST,900.0
SCL,3/2/2025 4 a.m. PST,890.0
SCL,3/2/2025 5 a.m. PST,905.0
SCL,3/2/2025 6 a.m. PST,931.0
SCL,3/2/2025 7 a.m. PST,971.0
SCL,3/2/2025 8 a.m. PST,1026.0
SCL,3/2/2025 9 a.m. PST,1066.0
SCL,3/2/2025 10 a.m. PST,1106.0
SCL,3/2/2025 11 a.m. PST,1136.0
SCL,3/2/2025 12 p.m. PST,1169.0
SCL,3/2/2025 1 p.m. PST,1178.0
SCL,3/2/2025 2 p.m. PST,1176.0
SCL,3/2/2025 3 p.m. PST,1166.0
SCL,3/2/2025 4 p.m. PST,1151.0
SCL,3/2/2025 5 p.m. PST,1147.0
SCL,3/2/2025 6 p.m. PST,1196.0
SCL,3/2/2025 7 p.m. PST,1266.0
SCL,3/2/2025 8 p.m. PST,1257.0
SCL,3/2/2025 9 p.m. PST,1231.0
SCL,3/2/2025 10 p.m. PST,1163.0
SCL,3/2/2025 11 p.m. PST,1100.0
SCL,3/3/2025 12 a.m. PST,1016.0
SCL,3/3/2025 1 a.m. PST,961.0
SCL,3/3/2025 2 a.m. PST,928.0
SCL,3/3/2025 3 a.m. PST,908.0
SCL,3/3/2025 4 a.m. PST,915.0
SCL,3/3/2025 5 a.m. PST,962.0
SCL,3/3/2025 6 a.m. PST,1052.0
SCL,3/3/2025 7 a.m. PST,1180.0
SCL,3/3/2025 8 a.m. PST,1303.0
SCL,3/3/2025 9 a.m. PST,1331.0
SCL,3/3/2025 10 a.m. PST,1327.0
SCL,3/3/2025 11 a.m. PST,1277.0
SCL,3/3/2025 12 p.m. PST,1281.0
SCL,3/3/2025 1 p.m. PST,1273.0
SCL,3/3/2025 2 p.m. PST,1257.0
SCL,3/3/2025 3 p.m. PST,1229.0
SCL,3/3/2025 4 p.m. PST,1229.0
SCL,3/3/2025 5 p.m. PST,1252.0
SCL,3/3/2025 6 p.m. PST,1305.0
SCL,3/3/2025 7 p.m. PST,1330.0
SCL,3/3/2025 8 p.m. PST,1304.0
SCL,3/3/2025 9 p.m. PST,1267.0
SCL,3/3/2025 10 p.m. PST,1201.0
SCL,3/3/2025 11 p.m. PST,1122.0
SCL,3/4/2025 12 a.m. PST,1044.0
SCL,3/4/2025 1 a.m. PST,996.0
SCL,3/4/2025 2 a.m. PST,961.0
SCL,3/4/2025 3 a.m. PST,945.0
SCL,3/4/2025 4 a.m. PST,952.0
SCL,3/4/2025 5 a.m. PST,987.0
SCL,3/4/2025 6 a.m. PST,1085.0
SCL,3/4/2025 7 a.m. PST,1222.0
SCL,3/4/2025 8 a.m. PST,1321.0
SCL,3/4/2025 9 a.m. PST,1327.0
SCL,3/4/2025 10 a.m. PST,1333.0
SCL,3/4/2025 11 a.m. PST,1339.0
SCL,3/4/2025 12 p.m. PST,1334.0
SCL,3/4/2025 1 p.m. PST,1324.0
SCL,3/4/2025 2 p.m. PST,1342.0
SCL,3/4/2025 3 p.m. PST,1344.0
SCL,3/4/2025 4 p.m. PST,1297.0
SCL,3/4/2025 5 p.m. PST,1269.0
SCL,3/4/2025 6 p.m. PST,1319.0
SCL,3/4/2025 7 p.m. PST,1379.0
SCL,3/4/2025 8 p.m. PST,1381.0
